FID,LSOA21CD,LSOA21NM,borough,mean_AI,MEDIAN_AI,MIN_AI,MAX_AI,MEAN_PTAL_,Shape_Leng,Shape__Area,Shape__Length
19,E01000021,Barking and Dagenham 008A,Barking & Dagenham,6.00160125017,6.4878026663,1.91759449427,10.4862140336,2,2793.63655961,170152.770652771,2793.63655960525
20,E01000022,Barking and Dagenham 008B,Barking & Dagenham,7.85031729716,8.00807556104,6.87091360113,8.59516207966,2,1940.94196823,128262.995506287,1940.94196823402
21,E01000024,Barking and Dagenham 008D,Barking & Dagenham,9.29312226183,9.44384664227,6.71380591112,11.5667105389,2,2342.05555927,128635.21648407,2342.05555926577
22,E01000025,Barking and Dagenham 008E,Barking & Dagenham,7.22008434103,7.14717715248,5.69097311847,8.92212045664,2,2475.41123374,153352.040237427,2475.41123373569
23,E01000027,Barking and Dagenham 001A,Havering,3.47573028593,4.03300859395,0,6.52966713028,1b,6752.45300177,1474526.72075653,6752.45300176587
24,E01000028,Barking and Dagenham 001B,Redbridge,4.11608895575,4.16108811627,2.87779664851,5.00569623395,1b,2616.0390839,143890.821853638,2616.03908389841
25,E01000029,Barking and Dagenham 001C,Redbridge,3.9466568038,4.36031502078,0,6.18954134643,1b,4058.9231946,256877.141868591,4058.92319460468
26,E01000030,Barking and Dagenham 001D,Barking & Dagenham,5.52947320548,5.58277848164,3.88742205183,7.13854459856,2,4895.57524197,286265.979988098,4895.57524197167
27,E01000031,Barking and Dagenham 002A,Havering,3.84343292819,4.17933376308,0,7.84111145439,1b,5399.87344883,843421.22077179,5399.87344883197
28,E01000032,Barking and Dagenham 002B,Barking & Dagenham,6.98816104975,6.18312580941,0,14.5928738502,2,3773.92906073,375434.956047058,3773.92906073313
29,E01000033,Barking and Dagenham 006A,Barking & Dagenham,4.25629230132,4.42232320983,2.7986316078,6.16436795353,1b,2507.79319007,145321.725357056,2507.79319006746
30,E01000034,Barking and Dagenham 003A,Barking & Dagenham,3.65355290877,3.35967313528,2.30159117511,8.53527615789,1b,6006.84762296,513659.108139038,6006.84762295527
31,E01000035,Barking and Dagenham 010A,Barking & Dagenham,7.04256382114,7.67501549076,2.41420726627,12.9275045967,2,3609.90513384,397161.416610718,3609.90513384322
32,E01000036,Barking and Dagenham 010B,Barking & Dagenham,7.5712411394,9.04042353407,0,14.3203839117,2,4393.92850806,418688.296730042,4393.92850806097
33,E01000037,Barking and Dagenham 003B,Havering,6.19801001538,5.94485255662,2.35936847785,12.6633703593,2,2905.63467783,233433.350608826,2905.63467782826
34,E01000038,Barking and Dagenham 003C,Barking & Dagenham,9.45298807502,9.69693455622,2.81380644532,12.3447591589,2,2305.55890292,214045.771781921,2305.55890291947
35,E01000039,Barking and Dagenham 003D,Havering,1.97366298655,2.36679857472,0,8.72127983219,1a,7425.76404141,1531807.86614227,7425.76404141287
36,E01000040,Barking and Dagenham 019A,Barking & Dagenham,10.2353554401,10.6108106244,3.87299753651,12.3628217004,3,2286.96183907,170708.136825562,2286.9618390675
37,E01000041,Barking and Dagenham 017A,Barking & Dagenham,6.43964629692,6.49886151638,3.71606887707,9.14604226768,2,2343.71204056,152635.389411926,2343.71204055866
38,E01000042,Barking and Dagenham 017B,Barking & Dagenham,10.472010998,9.81233499085,8.48424793203,14.499437355,3,2610.10972932,231229.836791992,2610.10972932412
39,E01000043,Barking and Dagenham 019B,Barking & Dagenham,10.501711357,10.4490508193,7.27741601998,13.5216573902,3,2336.07522055,266364.931655884,2336.07522054597
40,E01000044,Barking and Dagenham 016D,Barking & Dagenham,15.6845113255,8.49611073245,3.43763551887,33.6674866806,4,2717.37457924,170628.749320984,2717.37457923533
41,E01000045,Barking and Dagenham 017C,Barking & Dagenham,7.81594433648,7.05364882834,3.32582858028,13.066686335,2,3473.58552914,298245.593475342,3473.58552913687
42,E01000046,Barking and Dagenham 017D,Barking & Dagenham,6.70697878792,6.79303615317,4.13346791378,9.09800295348,2,1817.87584351,155494.033721924,1817.87584351378
43,E01000049,Barking and Dagenham 021C,Barking & Dagenham,7.74416639196,8.57438993468,3.63483297779,12.0036336902,2,2692.77455646,212559.826812744,2692.77455646188
44,E01000050,Barking and Dagenham 019C,Barking & Dagenham,26.3037142371,27.8538485426,9.51527341435,33.5338565519,6a,2278.51769808,137654.727050781,2278.51769808448
45,E01000051,Barking and Dagenham 021D,Barking & Dagenham,26.8229670143,30.3769696105,9.31102354818,36.0126405289,6a,1103.33636934,66632.4949111938,1103.33636933967
46,E01000052,Barking and Dagenham 019D,Barking & Dagenham,10.7926456663,10.1533519677,2.31630009041,26.4208666441,3,2609.87337482,199636.411994934,2609.873374821
47,E01000053,Barking and Dagenham 020A,Barking & Dagenham,6.94021567597,7.42991530293,0,15.1652113741,2,3039.71105774,180905.184272766,3039.71105773951
48,E01000054,Barking and Dagenham 018A,Barking & Dagenham,6.51707677311,6.92831763877,0,9.53185413517,2,2872.46359393,171139.943138123,2872.46359392957
49,E01000055,Barking and Dagenham 018B,Barking & Dagenham,8.21681127242,8.64039756956,4.38000542559,10.2599165787,2,2453.79517805,146059.174217224,2453.79517804912
50,E01000056,Barking and Dagenham 018C,Barking & Dagenham,1.9743114096,0,0,6.35087242992,1a,3470.39068485,243571.59462738,3470.39068485104
51,E01000057,Barking and Dagenham 012A,Barking & Dagenham,10.5419324632,10.6690978742,8.16613469922,12.5469628308,3,3001.13604751,147679.388580322,3001.13604751422
52,E01000058,Barking and Dagenham 018D,Barking & Dagenham,7.3316960298,7.62589223646,2.40460698273,9.41813137919,2,2402.49379526,182188.003120422,2402.49379525674
53,E01000059,Barking and Dagenham 013C,Barking & Dagenham,6.58894113292,6.73239693841,0,11.2761599297,2,2820.0469272,208415.816673279,2820.04692719805
54,E01000060,Barking and Dagenham 006B,Barking & Dagenham,6.26588677284,4.55646390392,0,14.8663572333,2,5656.07394079,550065.953666687,5656.07394078813
55,E01000061,Barking and Dagenham 006C,Havering,7.66904151368,8.26776490206,0,15.1336385965,2,4279.04364308,610455.521102905,4279.0436430789
56,E01000062,Barking and Dagenham 006D,Barking & Dagenham,5.84093049755,5.79114025755,3.65059904768,9.43263773038,2,3005.46926201,221342.866744995,3005.46926200626
57,E01000063,Barking and Dagenham 004A,Barking & Dagenham,9.28753866889,9.45797157186,6.38422861749,11.6399454835,2,2551.49834562,181220.79927063,2551.49834561671
58,E01000064,Barking and Dagenham 006E,Barking & Dagenham,4.32725188785,4.40781701944,1.99438657351,6.88167993203,1b,2923.48729349,208816.832450867,2923.48729348743
59,E01000065,Barking and Dagenham 007A,Barking & Dagenham,8.06522717171,8.33154617905,4.2648979179,10.8962690768,2,2928.8292119,233555.779472351,2928.82921190079
60,E01000066,Barking and Dagenham 011A,Barking & Dagenham,4.56889059727,5.47983637691,0,9.35832989157,1b,2628.70909343,244939.873382568,2628.70909342633
61,E01000067,Barking and Dagenham 011B,Barking & Dagenham,8.17616397238,8.1869115318,5.73638840039,11.2771040631,2,2663.42460331,192455.990882874,2663.42460330591
62,E01000068,Barking and Dagenham 016E,Barking & Dagenham,20.9681569008,22.4926916978,5.12540951595,34.9897233762,5,3362.83750168,339811.128158569,3362.83750168341
63,E01000069,Barking and Dagenham 011C,Barking & Dagenham,9.71660610655,9.15260648339,6.73038332732,13.1268926517,2,3273.7453414,200593.252258301,3273.74534139927
64,E01000070,Barking and Dagenham 011D,Redbridge,10.8432385713,9.55512679742,0,23.5662717587,3,3977.34161872,391783.855895996,3977.3416187171
65,E01000071,Barking and Dagenham 011E,Barking & Dagenham,8.80541662356,8.83027913203,0,15.5147038477,2,3492.8554939,270535.495300293,3492.85549390311
66,E01000072,Barking and Dagenham 017E,Barking & Dagenham,4.78405327362,4.10871172618,2.04363665701,8.81413453038,1b,3673.20914666,520104.226409912,3673.20914665944
67,E01000073,Barking and Dagenham 012B,Barking & Dagenham,4.66507978916,4.29393713795,1.94800763432,8.24205549481,1b,3599.10415568,284641.852539062,3599.10415568077
68,E01000074,Barking and Dagenham 012C,Barking & Dagenham,5.71475649637,4.20846897714,1.97125406993,11.6887548095,2,2052.20118896,164129.147331238,2052.20118895604
69,E01000075,Barking and Dagenham 012D,Barking & Dagenham,9.63700983521,9.5054770906,4.28204295103,14.7506556202,2,3235.52821132,517518.667167664,3235.52821131959
70,E01000076,Barking and Dagenham 012E,Barking & Dagenham,6.54657122141,7.44251660972,2.02410526376,10.8199369656,2,2424.15837098,190555.356376648,2424.15837097812
71,E01000077,Barking and Dagenham 008F,Barking & Dagenham,9.25065616349,8.98415442133,7.02782481707,11.9790076953,2,1901.6786187,173824.585853577,1901.67861870011
72,E01000078,Barking and Dagenham 007B,Barking & Dagenham,8.45137209653,8.25076788901,6.88204188182,10.6227762487,2,2560.26995608,175836.458343506,2560.2699560752
73,E01000079,Barking and Dagenham 009E,Barking & Dagenham,6.44851699456,5.95208522837,2.09398155675,11.8698869098,2,3487.18666807,309703.525016785,3487.18666807309
74,E01000080,Barking and Dagenham 007C,Barking & Dagenham,6.82510106612,7.4605011496,2.46482645398,12.8095582588,2,3706.80803992,231312.730377197,3706.80803992132
75,E01000081,Barking and Dagenham 007D,Barking & Dagenham,6.40217694036,6.50542039219,2.45213708737,9.17881288641,2,2388.72299641,185772.25705719,2388.72299641195
76,E01000082,Barking and Dagenham 007E,Barking & Dagenham,7.08021278472,6.6063224516,4.96259943297,10.5957581506,2,2246.9008134,160706.019256592,2246.90081339938
77,E01000083,Barking and Dagenham 007F,Barking & Dagenham,8.95724284444,9.12315909365,7.48325046256,10.5969315711,2,1849.63996722,179942.983665466,1849.63996721622
78,E01000084,ZBarking and Dagenham 013D,Barking & Dagenham,14.6000664864,14.5423679228,11.0202500445,21.3014922297,3,2145.55297255,150026.443572998,2145.55297255424
79,E01000085,Barking and Dagenham 013E,Barking & Dagenham,13.9619143457,13.1220481862,11.9537361457,17.4606390387,3,2238.8737386,145378.819923401,2238.8737385995
80,E01000086,Barking and Dagenham 013F,Barking & Dagenham,11.7167317861,11.9763431471,5.83534488445,14.6853695418,3,2312.92122729,140150.772354126,2312.92122729147
81,E01000087,Barking and Dagenham 020B,Barking & Dagenham,9.03808752849,8.23222396954,5.73436788496,15.345001513,2,3611.86370665,372531.869880676,3611.86370665485
82,E01000088,Barking and Dagenham 020C,Barking & Dagenham,5.51037919351,6.11860106286,2.14865754427,10.2705623301,2,3230.983986,226443.862968445,3230.98398599942
83,E01000089,Barking and Dagenham 020D,Barking & Dagenham,4.79111076586,5.42909513891,1.90772849179,6.61202757472,1b,2062.33708244,145368.85055542,2062.33708244252
84,E01000090,Barking and Dagenham 020E,Havering,2.29553588643,0,0,10.3075764413,1a,7963.17311717,2371637.90291595,7963.1731171736
85,E01000091,Barking and Dagenham 022A,Barking & Dagenham,6.80857883106,6.77931220241,4.41791194965,9.76003776953,2,3264.81701228,246299.605674744,3264.81701228254
86,E01000093,Barking and Dagenham 022B,Barking & Dagenham,6.00981190975,5.71033908687,0,11.1382413663,2,3748.76606969,293778.415901184,3748.7660696946
87,E01000094,Barking and Dagenham 022C,Barking & Dagenham,6.3597119759,6.24708110317,2.62241741206,10.1425832549,2,5263.65917934,602911.668479919,5263.65917933753
88,E01000095,Barking and Dagenham 018E,Barking & Dagenham,4.09877225893,3.83589993119,0,11.9518611262,1b,10393.2629901,2556289.07637024,10393.2629900587
89,E01000096,Barking and Dagenham 022D,Barking & Dagenham,4.77236445225,4.73144166092,0,7.64474806182,1b,4602.63730653,602407.590263367,4602.63730652688
90,E01000097,Barking and Dagenham 023C,Barking & Dagenham,12.5082931788,12.2658863179,11.561699514,15.5148280491,3,2187.29256546,179124.283088684,2187.29256546133
91,E01000098,Barking and Dagenham 023D,Barking & Dagenham,10.0342840137,9.95752608321,7.53966083351,12.788507266,3,3609.84020493,175360.978668213,3609.84020492916
92,E01000099,Barking and Dagenham 023E,Barking & Dagenham,7.5140751149,7.91765201436,0,12.5773489282,2,2931.96164661,309933.139793396,2931.96164660942
93,E01000100,Barking and Dagenham 004B,Barking & Dagenham,5.50439324358,4.86826456352,3.68939723271,10.4201199419,2,3150.84804535,211459.63343811,3150.84804534613
94,E01000101,Barking and Dagenham 004C,Barking & Dagenham,10.3905136009,10.8280726108,3.7489639842,14.5597914276,3,2692.16321624,163850.045227051,2692.16321623925
95,E01000102,Barking and Dagenham 007G,Barking & Dagenham,5.98835699421,6.19981104011,0,9.05150438041,2,3280.26566433,252863.146400452,3280.26566433325
96,E01000103,Barking and Dagenham 014A,Havering,3.3666749202,2.81233894978,0,11.1797208893,1b,4224.4958216,701238.168952942,4224.49582160018
97,E01000104,Barking and Dagenham 014B,Havering,8.3832261537,10.2413852698,0,11.8986198648,2,2926.38876241,220114.824523926,2926.38876241461
98,E01000105,Barking and Dagenham 014C,Barking & Dagenham,9.59997494071,8.85103452719,2.01120889517,14.6953534504,2,3465.19388844,220860.413734436,3465.19388843886
99,E01000106,Barking and Dagenham 014D,Barking & Dagenham,8.05881460713,8.72265392156,2.71294265094,10.4815081109,2,3034.91779438,219424.766136169,3034.91779438181
100,E01000107,Barking and Dagenham 010C,Havering,3.1806451203,2.15973061478,0,12.1483812177,1b,4514.60819694,536103.340332031,4514.60819694169
101,E01000108,Barking and Dagenham 010D,Barking & Dagenham,10.6829370159,10.8399712924,8.22567974909,13.5027121746,3,2636.72861217,242127.750686646,2636.72861217152
102,E01000110,Barking and Dagenham 002C,Havering,6.0063235045,6.36447498983,1.88887929643,8.52887370914,2,2665.6935493,194635.808547974,2665.69354929914
103,E01000111,Barking and Dagenham 002D,Havering,5.72142897806,6.18347516562,3.10022716358,9.62828624788,2,3811.62637535,296631.709899902,3811.62637534721
104,E01000112,Barking and Dagenham 002E,Barking & Dagenham,8.9277313122,9.09470053978,2.96459438458,14.1797349972,2,3883.46894528,277473.033973694,3883.4689452766
105,E01000113,Barking and Dagenham 002F,Barking & Dagenham,13.2231479916,13.0400231331,10.4389155202,16.3126660554,3,1972.4772255,153918.520942688,1972.47722550298
106,E01000114,Barking and Dagenham 004E,Havering,7.16578601282,7.4064495292,0,15.6913952524,2,2951.2781622,256104.09236908,2951.27816220352
107,E01000115,Barnet 009A,Enfield,6.67467732085,6.1805853299,2.88955108047,13.3773253256,2,3328.92327645,274048.836380005,3328.92327644862
108,E01000116,Barnet 009B,Barnet,5.15136153508,4.90034272323,3.28568416902,9.09605666128,2,3593.52360899,245204.221878052,3593.52360899154
109,E01000117,Barnet 010A,Barnet,5.41666884692,5.38962788022,2.14452940337,7.98628812615,2,2997.23851366,331131.055847168,2997.23851365668
110,E01000118,Barnet 010B,Barnet,5.41867747912,5.56067779048,2.5699666216,7.46773780818,2,5091.97549172,285147.319847107,5091.97549172333
111,E01000119,Barnet 009C,Enfield,9.20312748979,7.24731322385,2.19060982792,21.489511424,2,4500.87823538,397471.873748779,4500.87823537671
112,E01000120,Barnet 009D,Barnet,7.01705477206,6.36773646296,4.36111015784,12.7411090271,2,2830.57880702,245128.482139587,2830.57880702028
113,E01000121,Barnet 010C,Barnet,3.25767833164,2.41000880821,0,6.87254857773,1b,4266.32359034,376385.918746948,4266.32359034369
114,E01000122,Barnet 009E,Enfield,3.77414647241,3.77864797982,2.11869100023,5.43077666495,1b,3386.42088685,236114.53578949,3386.42088684831
115,E01000123,Barnet 010D,Enfield,5.56444828249,4.97650015756,0,20.5850892375,2,4225.05016848,527412.895545959,4225.05016848074
116,E01000124,Barnet 010E,Enfield,15.7318222598,14.7313296756,4.68891832974,25.9678998515,4,3107.54173038,255645.023330688,3107.54173038014
117,E01000126,Barnet 026A,Barnet,8.16162485569,8.33715203723,3.81019810862,11.0208597802,2,2254.44512319,161507.392745972,2254.44512318601
118,E01000127,Barnet 024B,Barnet,13.5828686937,13.759440415,7.43322439671,16.8079627684,3,2817.41951013,200501.759605408,2817.41951012758
119,E01000128,Barnet 024C,Barnet,14.0982075739,14.1357429421,8.11543367417,21.1899234768,3,3399.64172107,246781.741699219,3399.64172106939
120,E01000129,Barnet 024D,Barnet,18.4368362565,17.9658330592,12.481036555,26.1806497686,4,4619.16721841,171784.528121948,4619.16721841134
121,E01000130,Barnet 021A,Barnet,9.73005387063,10.9093249742,3.92642043252,15.772856154,2,2666.48423084,171188.635353088,2666.48423083843
122,E01000131,Barnet 024E,Barnet,8.9761498886,9.96286855536,0,14.9541444528,2,3306.41731274,335993.906303406,3306.41731274319
123,E01000132,Barnet 021B,Barnet,9.08866545106,10.5840519859,3.46855836875,12.5610568451,2,2924.2582154,153493.723312378,2924.25821539666
124,E01000133,Barnet 021C,Barnet,11.1502276492,11.8417914427,4.55347853489,17.9687832681,3,2183.58987725,155710.175514221,2183.58987724775
125,E01000134,Barnet 024F,Barnet,9.97329163754,9.34621263248,3.23614833886,14.1695733258,2,2338.66420726,159337.136695862,2338.66420726254
126,E01000135,Barnet 038A,Barnet,15.2439151192,15.0512553985,5.0010419359,27.338083609,4,4603.04668013,330703.710449219,4603.04668013086
127,E01000136,Barnet 038B,Camden,12.6686572293,11.6839269994,0,30.5951981769,3,3806.03028786,520448.483505249,3806.03028786316
128,E01000137,Barnet 041A,Barnet,11.8512319281,12.105556066,8.7641137069,14.4477726267,3,2309.58606134,123010.182861328,2309.58606133866
129,E01000138,Barnet 040A,Barnet,10.0450675917,10.0561467998,6.07868407721,15.5481039187,3,3416.15286585,261616.493415833,3416.15286584639
130,E01000139,Barnet 041B,Camden,8.7989439576,9.56890662354,2.16461759862,14.3663912012,2,4116.50547985,350983.924888611,4116.50547984598
131,E01000140,Barnet 041C,Camden,13.3981582911,12.9991593286,9.6359209742,19.5074674335,3,2584.35879991,145927.059913635,2584.35879990629
132,E01000141,Barnet 039A,Camden,15.3034261302,15.7681268209,7.5643013416,22.9456342573,4,3906.06413204,370657.781677246,3906.06413204034
133,E01000142,Barnet 040B,Barnet,11.634677139,11.8825392623,7.14808298278,18.4957355008,3,3098.52853782,199486.90864563,3098.5285378152
134,E01000143,Barnet 041D,Camden,12.2792643294,11.6234556106,4.0671216232,19.4934500128,3,2550.31786881,174454.92376709,2550.3178688105
135,E01000144,Barnet 038C,Barnet,24.6790189421,25.0967211338,16.8888647017,38.048535326,5,3026.86052038,198035.408248901,3026.86052037845
136,E01000145,Barnet 037A,Barnet,12.4152527538,12.8734580844,3.99747599397,27.2158641391,3,2381.36114218,207014.971206665,2381.3611421761
137,E01000146,Barnet 038D,Barnet,29.0873374805,28.5409626571,24.6232729426,35.8168077777,6a,3504.46763842,206557.158653259,3504.4676384171
138,E01000147,Barnet 043F,Barnet,8.41053120771,8.40255467587,4.59086915418,12.914843403,2,2614.20710629,202256.864822388,2614.20710628948
139,E01000150,Barnet 036A,Barnet,5.56831983278,6.35734821054,0,14.7311816247,2,3156.69739519,464708.132507324,3156.6973951867
140,E01000151,Barnet 026B,Barnet,6.10946180816,5.37024918775,2.16339412678,10.7460571267,2,2221.24952758,142262.740211487,2221.24952757902
141,E01000152,Barnet 026C,Barnet,5.50682307758,5.10922672435,2.38774520206,11.7826290688,2,3309.3849283,184864.091262817,3309.38492830008
142,E01000153,Barnet 026D,Barnet,6.48288523783,5.81679617256,4.83935881878,11.1567131397,2,3009.50765577,165083.801124573,3009.50765576983
143,E01000154,Barnet 026E,Barnet,11.848938954,11.6870422125,9.00348472008,14.0484606816,3,2239.93210041,134749.007171631,2239.93210040886
144,E01000156,Barnet 022A,Haringey,7.01025798285,6.89271426654,5.03685595882,9.70134585601,2,3041.83178358,180019.644996643,3041.83178357843
145,E01000157,Barnet 022B,Haringey,4.34480334572,4.24783598644,0,7.4040793663,1b,2793.86686138,125815.431892395,2793.86686138296
146,E01000158,Barnet 015A,Barnet,7.01154201539,7.04464529139,3.12088321005,13.2697502138,2,3371.36414153,270430.795394897,3371.36414153333
147,E01000159,Barnet 015B,Barnet,5.07069835514,3.85463573272,2.52527340485,11.1670830014,2,3912.173469,493321.433570862,3912.1734690007
148,E01000160,Barnet 015C,Haringey,9.20988236466,8.78930735247,2.42468962344,24.5227639608,2,3903.75793751,302434.549194336,3903.7579375084
149,E01000161,Barnet 015D,Barnet,10.7259691141,10.9881507797,4.44699144113,13.5603872141,3,4001.13061649,242457.134719849,4001.13061649119
150,E01000162,Barnet 015E,Barnet,11.1012058302,10.8107202079,9.41804063993,12.9507303455,3,3144.79690516,182301.528213501,3144.79690516375
151,E01000163,Barnet 022C,Haringey,5.1895290237,4.99852943645,1.89694840549,6.96619332445,2,2641.25686489,191346.876327515,2641.25686488602
152,E01000164,Barnet 022D,Barnet,6.50694808725,6.74267050482,0,10.5224474992,2,4298.2071651,547145.382583618,4298.20716510002
153,E01000165,Barnet 022E,Barnet,7.46528305711,7.21991562558,5.3866845997,12.3245768028,2,2401.40402714,185064.761108398,2401.40402714172
154,E01000166,Barnet 003A,Enfield,4.88391987743,6.45216957931,0,9.95276623901,1b,3973.10973896,369606.219802856,3973.10973896269
155,E01000167,Barnet 002A,Enfield,2.32942830003,1.79968784414,0,9.55521202378,1a,4100.33760094,601770.281227112,4100.3376009359
156,E01000168,Barnet 003B,Enfield,7.23855318278,8.26253543972,1.71173770314,11.8416940612,2,3423.1641724,313856.589317322,3423.16417240444
157,E01000169,Barnet 003C,Barnet,6.07072811096,6.76099264527,1.64269216503,11.9344015735,2,3136.56091731,238432.34261322,3136.56091731317
158,E01000170,Barnet 006A,Barnet,6.60753017321,7.33638057683,2.13613594936,9.69055349034,2,3348.52026718,296508.209777832,3348.52026717998
159,E01000171,Barnet 006B,Barnet,11.2249774118,11.6183878973,7.71368519606,14.4088180846,3,3446.94153412,333138.960731506,3446.94153411828
160,E01000172,Barnet 003D,Enfield,3.26582312774,2.65559173728,0,10.7614249471,1b,4859.6314576,543843.057876587,4859.63145759586
161,E01000173,Barnet 006C,Barnet,3.4943599003,3.40963901704,0,8.98777474393,1b,3834.91930653,365611.774002075,3834.91930652642
162,E01000174,Barnet 006D,Barnet,8.50731112013,8.92030951975,3.88389113491,10.2462755653,2,2927.68456824,188486.147277832,2927.68456823591
163,E01000175,Barnet 006E,Barnet,5.29667453935,5.50686199399,2.49122493281,8.23934580102,2,4669.81804583,500809.770820618,4669.81804583253
164,E01000176,Barnet 027A,Barnet,5.72495740761,5.58329365204,2.7186841049,8.68936913921,2,3126.89944668,219800.924934387,3126.8994466803
165,E01000177,Barnet 029A,Barnet,5.58367287587,4.0394745922,2.56043175936,13.6456918723,2,3379.79597968,169105.750724792,3379.79597967698
166,E01000178,Barnet 027B,Haringey,3.43986747597,2.64761020091,0,13.6005140445,1b,4319.80223229,417617.559112549,4319.80223228801
167,E01000179,Barnet 029B,Barnet,4.33790389155,4.59649395279,2.56255962672,6.28030347397,1b,2673.32816539,143491.922309875,2673.32816539492
168,E01000180,Barnet 029C,Barnet,11.9995407941,12.9781811149,2.80451939413,15.3828599993,3,2858.47252293,170599.79574585,2858.47252292954
169,E01000181,Barnet 029D,Haringey,14.5061559243,14.1085694917,12.1512350185,18.5809813127,3,2159.61741571,143124.960853577,2159.61741571322
170,E01000182,Barnet 029E,Haringey,15.8222265265,15.4727780303,12.9506005979,20.2248268579,4,2544.98311979,219332.730979919,2544.98311979031
171,E01000183,Barnet 033A,Barnet,5.55934104695,3.27951399631,2.16165345244,13.4991940379,2,3507.53899014,231242.10887146,3507.53899013922
172,E01000184,Barnet 027C,Haringey,2.6630271056,2.07833842938,0,9.05296477395,1b,4348.36665679,685998.029060364,4348.36665679369
173,E01000185,Barnet 029F,Barnet,4.34950472718,3.93733105306,2.93607835319,6.98577123813,1b,2093.58184368,123621.424674988,2093.5818436788
174,E01000186,Barnet 014A,Barnet,8.37982897172,6.97998062487,2.48268253709,15.1359676756,2,4183.06253662,254911.840759277,4183.06253661914
175,E01000187,Barnet 014B,Barnet,4.11635318203,3.5303362293,2.48093890894,6.43913133098,1b,3448.00676447,215773.859794617,3448.0067644652
176,E01000188,Barnet 014C,Barnet,1.13662600486,0,0,8.663815233,1a,9495.35218183,3189216.28429413,9495.35218183482
177,E01000189,Barnet 014D,Barnet,3.8872737547,4.1687232467,2.07055286832,8.69512274692,1b,2000.92954146,162052.532012939,2000.92954146439
178,E01000190,Barnet 014E,Barnet,4.51786469943,3.03618822428,1.78919378745,10.9430625176,1b,3120.83567544,248342.166351318,3120.83567544116
179,E01000191,Barnet 014F,Barnet,12.1585328051,11.7681249255,5.45612515282,25.6603438364,3,3232.88692571,254355.84753418,3232.88692570914
180,E01000192,Barnet 018A,Barnet,23.2764295185,24.882954084,11.0779272575,39.7128061166,5,3490.78684107,284041.539497375,3490.78684106547
181,E01000193,Barnet 018B,Barnet,19.5182399673,22.9191105951,2.2565531142,35.4637947604,4,4301.88018923,303891.049858093,4301.8801892316
182,E01000194,Barnet 018C,Barnet,21.217734422,21.1466966915,3.09679948128,33.4013181374,5,4028.26898311,332323.101501465,4028.26898310746
183,E01000195,Barnet 013A,Barnet,1.81446231038,2.6687354587,0,5.73134682491,1a,3502.63671093,315272.551902771,3502.6367109287
184,E01000196,Barnet 028A,Barnet,16.7807734457,15.9796808344,8.12021383535,24.654334973,4,3509.56214178,245783.605079651,3509.56214178213
185,E01000197,Barnet 023A,Barnet,12.8851285827,12.7526409452,5.20742251629,25.2537847338,3,3125.34138915,277049.975212097,3125.34138914554
186,E01000198,Barnet 025A,Barnet,4.06435800821,5.10222760751,0,7.27276672752,1b,4141.13730466,329218.865516663,4141.13730465593
187,E01000199,Barnet 025B,Barnet,5.60364200415,4.87641411377,2.14155533669,15.35548372,2,4049.28508385,338068.866676331,4049.28508384884
188,E01000200,Barnet 028B,Barnet,8.28845742767,7.89468418528,5.54165080467,15.8950304555,2,3746.94409669,277825.207496643,3746.94409669181
189,E01000201,Barnet 028C,Barnet,8.33262232138,7.95664543561,4.00339817885,12.4926230508,2,3837.67523023,393642.653518677,3837.67523023054
190,E01000202,Barnet 028D,Barnet,8.60491998673,8.04184275406,3.59482792781,14.0578340072,2,3005.87570346,225985.504837036,3005.87570346407
191,E01000203,Barnet 028E,Barnet,7.47128713082,6.83141147741,2.42512501636,12.6541236646,2,3686.88069054,305181.573303223,3686.88069053914
192,E01000204,Barnet 025C,Barnet,12.1567070612,12.4831624149,1.88442669653,22.4276334464,3,3810.00574302,316556.959213257,3810.00574301557
193,E01000205,Barnet 035A,Barnet,5.44036700115,5.06189385818,2.7776354631,10.6978694628,2,3143.70250562,380370.033874512,3143.70250562313
194,E01000206,Barnet 033B,Haringey,3.31395484568,2.73962485114,0,15.1503448052,1b,7825.71677658,1321169.03502655,7825.7167765791
195,E01000207,Barnet 033C,Barnet,4.20396218764,4.21962822706,2.70733770528,5.95939156056,1b,4918.79865796,346778.23059845,4918.79865795615
196,E01000208,Barnet 033D,Haringey,13.4852169273,13.9185001103,4.54084650768,23.2956247418,3,3974.59337451,406827.549987793,3974.59337450932
197,E01000209,Barnet 035B,Barnet,6.23877573357,6.77596700221,2.98796917057,9.56351175452,2,4015.26896528,401420.869361877,4015.26896527967
198,E01000210,Barnet 033E,Barnet,4.73868115036,5.1658241417,0,7.32317918459,1b,4265.48369947,496396.251976013,4265.48369947023
199,E01000211,Barnet 035C,Barnet,9.66384147925,9.73623951881,7.41946362331,14.190247665,2,4606.32098123,274211.839820862,4606.32098123235
200,E01000212,Barnet 035D,Barnet,9.35396285301,7.33657455846,2.86020097177,26.8507884716,2,4483.80763723,347781.221954346,4483.80763723308
201,E01000213,Barnet 033F,Barnet,3.76137090044,3.23261739328,2.47059268812,10.7023288354,1b,4345.25359243,424683.440498352,4345.25359243332
202,E01000214,Barnet 038E,Barnet,15.6544921853,10.7590123262,0.595789241299,37.8812516103,4,3617.80332546,331251.021492004,3617.80332545797
203,E01000215,Barnet 037B,Barnet,13.2219186895,14.8591535701,5.2332826075,20.3325751832,3,2713.06836612,218822.012680054,2713.06836611695
